Model,M,N,K,SM,SN,SK,Q,QN,SP,Method,Time(ms),TFLOPS,Bandwidth(GB/s)
palm-62B,1024,8192,8192,1024,8192,8192,False,16,TT,CUTLASS,0.2357,583.15,391.52
palm-62B,1024,8192,8192,1024,8192,8192,False,16,TT,TE_CUBLAS,0.1741,789.61,530.13
palm-62B,1024,8192,8192,1,128,128,False,16,GB,MXBLAS,0.2043,672.82,451.72
palm-62B,1024,8192,8192,1,128,128,False,16,GB,DEEP_GEMM,0.2648,519.03,348.47
palm-62B,1024,8192,8192,1,128,128,False,16,GB,CUTLASS,0.2780,494.44,331.96
palm-62B,1024,8192,8192,1,128,128,False,16,GB,SG_LANG,0.2990,459.63,308.59
palm-62B,1024,8192,8192,128,128,128,False,16,BB,MXBLAS,0.2348,585.30,392.97
palm-62B,1024,8192,8192,128,128,128,False,16,BB,FB_GEMM,0.3160,434.93,292.01
palm-62B,1024,8192,8192,128,128,128,False,16,BB,CUTLASS,0.2785,493.42,331.28
palm-62B,1024,8192,8192,1,1,8192,False,16,CC,MXBLAS,0.1737,791.26,531.24
palm-62B,1024,8192,8192,1,1,8192,False,16,CC,FB_GEMM,0.2083,659.75,442.95
palm-62B,1024,8192,8192,1,1,8192,False,16,CC,SG_LANG,0.1687,814.50,546.85
palm-62B,1024,32768,8192,1024,32768,8192,False,16,TT,MXBLAS,0.5772,952.51,595.90
palm-62B,1024,32768,8192,1024,32768,8192,False,16,TT,COAT,0.6003,915.79,572.93
palm-62B,1024,32768,8192,1024,32768,8192,False,16,TT,CUTLASS,0.8211,669.55,418.87
palm-62B,1024,32768,8192,1024,32768,8192,False,16,TT,TE_CUBLAS,0.5939,925.68,579.12
palm-62B,1024,32768,8192,1,128,128,False,16,GB,MXBLAS,0.6890,797.96,499.21
palm-62B,1024,32768,8192,1,128,128,False,16,GB,DEEP_GEMM,0.8111,677.83,424.06
palm-62B,1024,32768,8192,1,128,128,False,16,GB,CUTLASS,0.9458,581.27,363.65
palm-62B,1024,32768,8192,1,128,128,False,16,GB,SG_LANG,1.0297,533.92,334.02
palm-62B,1024,32768,8192,128,128,128,False,16,BB,MXBLAS,0.7843,700.98,438.54
palm-62B,1024,32768,8192,128,128,128,False,16,BB,FB_GEMM,0.9451,581.72,363.93
palm-62B,1024,32768,8192,128,128,128,False,16,BB,CUTLASS,0.9516,577.74,361.44
palm-62B,1024,32768,8192,1,1,8192,False,16,CC,MXBLAS,0.5856,938.87,587.36
palm-62B,1024,32768,8192,1,1,8192,False,16,CC,FB_GEMM,0.5997,916.68,573.48
palm-62B,1024,32768,8192,1,1,8192,False,16,CC,SG_LANG,0.5636,975.40,610.22
palm-62B,1024,8192,32768,1024,8192,32768,False,16,TT,MXBLAS,0.6160,892.49,517.50
palm-62B,1024,8192,32768,1024,8192,32768,False,16,TT,COAT,0.7426,740.35,429.28
palm-62B,1024,8192,32768,1024,8192,32768,False,16,TT,CUTLASS,0.8357,657.83,381.43
palm-62B,1024,8192,32768,1024,8192,32768,False,16,TT,TE_CUBLAS,0.6177,889.97,516.04
palm-62B,1024,8192,32768,1,128,128,False,16,GB,MXBLAS,0.7394,743.51,431.11
palm-62B,1024,8192,32768,1,128,128,False,16,GB,DEEP_GEMM,1.0095,544.56,315.76
palm-62B,1024,8192,32768,1,128,128,False,16,GB,CUTLASS,0.9777,562.30,326.04
palm-62B,1024,8192,32768,1,128,128,False,16,GB,SG_LANG,1.1172,492.10,285.33
palm-62B,1024,8192,32768,128,128,128,False,16,BB,MXBLAS,0.9028,608.97,353.10
palm-62B,1024,8192,32768,128,128,128,False,16,BB,FB_GEMM,1.1726,468.85,271.85
palm-62B,1024,8192,32768,128,128,128,False,16,BB,CUTLASS,0.9669,568.58,329.68
palm-62B,1024,8192,32768,1,1,32768,False,16,CC,MXBLAS,0.6168,891.32,516.82
palm-62B,1024,8192,32768,1,1,32768,False,16,CC,FB_GEMM,0.7458,737.09,427.39
palm-62B,1024,8192,32768,1,1,32768,False,16,CC,SG_LANG,0.6162,892.16,517.30
palm-62B,1024,256000,8192,1024,256000,8192,False,16,TT,MXBLAS,4.9230,872.43,534.19
palm-62B,1024,256000,8192,1024,256000,8192,False,16,TT,COAT,4.9811,862.25,527.96
palm-62B,1024,256000,8192,1024,256000,8192,False,16,TT,CUTLASS,6.2577,686.35,420.25
palm-62B,1024,256000,8192,1024,256000,8192,False,16,TT,TE_CUBLAS,4.5070,952.95,583.50
palm-62B,1024,256000,8192,1,128,128,False,16,GB,MXBLAS,5.3450,803.55,492.02
palm-62B,1024,256000,8192,1,128,128,False,16,GB,DEEP_GEMM,7.0044,613.18,375.45
palm-62B,1024,256000,8192,1,128,128,False,16,GB,CUTLASS,7.3175,586.95,359.39
palm-62B,1024,256000,8192,1,128,128,False,16,GB,SG_LANG,7.8514,547.03,334.95
palm-62B,1024,256000,8192,128,128,128,False,16,BB,MXBLAS,6.1650,696.67,426.57
palm-62B,1024,256000,8192,128,128,128,False,16,BB,FB_GEMM,7.3892,581.25,355.90
palm-62B,1024,256000,8192,128,128,128,False,16,BB,CUTLASS,7.3108,587.48,359.72
palm-62B,1024,256000,8192,1,1,8192,False,16,CC,MXBLAS,5.0640,848.14,519.32
palm-62B,1024,256000,8192,1,1,8192,False,16,CC,FB_GEMM,4.8911,878.13,537.68
palm-62B,1024,256000,8192,1,1,8192,False,16,CC,SG_LANG,7.1641,599.51,367.08
palm-62B,4096,8192,8192,4096,8192,8192,False,16,TT,MXBLAS,0.5834,942.29,287.56
palm-62B,4096,8192,8192,4096,8192,8192,False,16,TT,COAT,0.6083,903.73,275.80
palm-62B,4096,8192,8192,4096,8192,8192,False,16,TT,CUTLASS,0.7884,697.30,212.80
palm-62B,4096,8192,8192,4096,8192,8192,False,16,TT,TE_CUBLAS,0.5987,918.30,280.24
palm-62B,4096,8192,8192,1,128,128,False,16,GB,MXBLAS,0.7006,784.69,239.47
palm-62B,4096,8192,8192,1,128,128,False,16,GB,DEEP_GEMM,0.7966,690.10,210.60
palm-62B,4096,8192,8192,1,128,128,False,16,GB,CUTLASS,0.9528,577.02,176.09
palm-62B,4096,8192,8192,1,128,128,False,16,GB,SG_LANG,1.0350,531.16,162.10
palm-62B,4096,8192,8192,128,128,128,False,16,BB,MXBLAS,0.8264,665.25,203.02
palm-62B,4096,8192,8192,128,128,128,False,16,BB,FB_GEMM,0.9674,568.29,173.43
palm-62B,4096,8192,8192,128,128,128,False,16,BB,CUTLASS,0.9594,573.05,174.88
palm-62B,4096,8192,8192,1,1,8192,False,16,CC,MXBLAS,0.5899,931.96,284.41
palm-62B,4096,8192,8192,1,1,8192,False,16,CC,FB_GEMM,0.5906,930.82,284.06
palm-62B,4096,8192,8192,1,1,8192,False,16,CC,SG_LANG,0.7556,727.58,222.04
palm-62B,4096,32768,8192,4096,32768,8192,False,16,TT,MXBLAS,2.3990,916.64,237.78
palm-62B,4096,32768,8192,4096,32768,8192,False,16,TT,COAT,2.3945,918.37,238.22
palm-62B,4096,32768,8192,4096,32768,8192,False,16,TT,CUTLASS,3.1060,707.99,183.65
palm-62B,4096,32768,8192,4096,32768,8192,False,16,TT,TE_CUBLAS,2.3200,947.85,245.87
palm-62B,4096,32768,8192,1,128,128,False,16,GB,MXBLAS,2.6440,831.70,215.74
palm-62B,4096,32768,8192,1,128,128,False,16,GB,DEEP_GEMM,3.1670,694.36,180.12
palm-62B,4096,32768,8192,1,128,128,False,16,GB,CUTLASS,3.7103,592.68,153.74
palm-62B,4096,32768,8192,1,128,128,False,16,GB,SG_LANG,4.0935,537.19,139.35
palm-62B,4096,32768,8192,128,128,128,False,16,BB,MXBLAS,3.1790,691.73,179.44
palm-62B,4096,32768,8192,128,128,128,False,16,BB,FB_GEMM,3.7355,588.69,152.71
palm-62B,4096,32768,8192,128,128,128,False,16,BB,CUTLASS,3.7624,584.48,151.61
palm-62B,4096,32768,8192,1,1,8192,False,16,CC,MXBLAS,2.3110,951.55,246.83
palm-62B,4096,32768,8192,1,1,8192,False,16,CC,FB_GEMM,2.3552,933.70,242.20
palm-62B,4096,32768,8192,1,1,8192,False,16,CC,SG_LANG,3.0060,731.54,189.76
palm-62B,4096,8192,32768,4096,8192,32768,False,16,TT,MXBLAS,2.2800,964.48,206.04
palm-62B,4096,8192,32768,4096,8192,32768,False,16,TT,COAT,2.2371,982.96,209.98
palm-62B,4096,8192,32768,4096,8192,32768,False,16,TT,CUTLASS,2.8305,776.91,165.96
palm-62B,4096,8192,32768,4096,8192,32768,False,16,TT,TE_CUBLAS,2.2140,993.24,212.18
palm-62B,4096,8192,32768,1,128,128,False,16,GB,MXBLAS,2.6730,822.68,175.74
palm-62B,4096,8192,32768,1,128,128,False,16,GB,DEEP_GEMM,3.2551,675.55,144.31
palm-62B,4096,8192,32768,1,128,128,False,16,GB,CUTLASS,3.3861,649.43,138.73
palm-62B,4096,8192,32768,1,128,128,False,16,GB,SG_LANG,3.9698,553.94,118.33
palm-62B,4096,8192,32768,128,128,128,False,16,BB,MXBLAS,3.2590,674.75,144.14
palm-62B,4096,8192,32768,128,128,128,False,16,BB,FB_GEMM,3.6181,607.78,129.84
palm-62B,4096,8192,32768,128,128,128,False,16,BB,CUTLASS,3.4028,646.24,138.05
palm-62B,4096,8192,32768,1,1,32768,False,16,CC,MXBLAS,2.2290,986.55,210.75
palm-62B,4096,8192,32768,1,1,32768,False,16,CC,FB_GEMM,2.1894,1004.39,214.56
palm-62B,4096,8192,32768,1,1,32768,False,16,CC,SG_LANG,3.1223,704.29,150.45
palm-62B,4096,256000,8192,4096,256000,8192,False,16,TT,MXBLAS,20.2520,848.30,208.76
palm-62B,4096,256000,8192,4096,256000,8192,False,16,TT,COAT,20.1206,853.84,210.13
palm-62B,4096,256000,8192,4096,256000,8192,False,16,TT,CUTLASS,24.4034,704.00,173.25
palm-62B,4096,256000,8192,4096,256000,8192,False,16,TT,TE_CUBLAS,18.1440,946.86,233.02
palm-62B,4096,256000,8192,1,128,128,False,16,GB,MXBLAS,22.8570,751.62,184.97
palm-62B,4096,256000,8192,1,128,128,False,16,GB,DEEP_GEMM,27.9929,613.72,151.03
palm-62B,4096,256000,8192,1,128,128,False,16,GB,CUTLASS,29.1380,589.60,145.10
palm-62B,4096,256000,8192,1,128,128,False,16,GB,SG_LANG,34.5230,497.63,122.46
palm-62B,4096,256000,8192,128,128,128,False,16,BB,MXBLAS,26.0290,660.03,162.43
palm-62B,4096,256000,8192,128,128,128,False,16,BB,FB_GEMM,29.6395,579.63,142.64
palm-62B,4096,256000,8192,128,128,128,False,16,BB,CUTLASS,29.4422,583.51,143.60
palm-62B,4096,256000,8192,1,1,8192,False,16,CC,MXBLAS,20.3270,845.17,207.99
palm-62B,4096,256000,8192,1,1,8192,False,16,CC,FB_GEMM,19.9885,859.49,211.51
palm-62B,4096,256000,8192,1,1,8192,False,16,CC,SG_LANG,28.1287,610.76,150.30
palm-62B,8192,8192,8192,8192,8192,8192,False,16,TT,MXBLAS,1.1380,966.18,235.88
palm-62B,8192,8192,8192,8192,8192,8192,False,16,TT,COAT,1.1916,922.72,225.27
palm-62B,8192,8192,8192,8192,8192,8192,False,16,TT,CUTLASS,1.6019,686.39,167.58
palm-62B,8192,8192,8192,8192,8192,8192,False,16,TT,TE_CUBLAS,1.1740,936.55,228.65
palm-62B,8192,8192,8192,1,128,128,False,16,GB,MXBLAS,1.3150,836.13,204.13
palm-62B,8192,8192,8192,1,128,128,False,16,GB,DEEP_GEMM,1.5763,697.51,170.29
palm-62B,8192,8192,8192,1,128,128,False,16,GB,CUTLASS,1.8747,586.51,143.19
palm-62B,8192,8192,8192,1,128,128,False,16,GB,SG_LANG,2.0579,534.30,130.44
palm-62B,8192,8192,8192,128,128,128,False,16,BB,MXBLAS,1.5650,702.56,171.52
palm-62B,8192,8192,8192,128,128,128,False,16,BB,FB_GEMM,1.8868,582.74,142.27
palm-62B,8192,8192,8192,128,128,128,False,16,BB,CUTLASS,1.9018,578.15,141.15
palm-62B,8192,8192,8192,1,1,8192,False,16,CC,MXBLAS,1.1360,967.88,236.30
palm-62B,8192,8192,8192,1,1,8192,False,16,CC,FB_GEMM,1.1622,946.09,230.98
palm-62B,8192,8192,8192,1,1,8192,False,16,CC,SG_LANG,1.4409,763.07,186.30
palm-62B,8192,32768,8192,8192,32768,8192,False,16,TT,MXBLAS,4.8700,903.09,179.14
palm-62B,8192,32768,8192,8192,32768,8192,False,16,TT,COAT,5.1145,859.93,170.58
palm-62B,8192,32768,8192,8192,32768,8192,False,16,TT,CUTLASS,6.2976,698.36,138.53
palm-62B,8192,32768,8192,8192,32768,8192,False,16,TT,TE_CUBLAS,4.6870,938.35,186.14
palm-62B,8192,32768,8192,1,128,128,False,16,GB,MXBLAS,5.6170,782.99,155.32
palm-62B,8192,32768,8192,1,128,128,False,16,GB,DEEP_GEMM,7.1919,611.53,121.31
palm-62B,8192,32768,8192,1,128,128,False,16,GB,CUTLASS,7.4421,590.97,117.23
palm-62B,8192,32768,8192,1,128,128,False,16,GB,SG_LANG,8.7173,504.52,100.08
palm-62B,8192,32768,8192,128,128,128,False,16,BB,MXBLAS,6.4820,678.50,134.59
palm-62B,8192,32768,8192,128,128,128,False,16,BB,FB_GEMM,7.6125,577.74,114.60
palm-62B,8192,32768,8192,128,128,128,False,16,BB,CUTLASS,7.4001,594.32,117.89
palm-62B,8192,32768,8192,1,1,8192,False,16,CC,MXBLAS,4.7670,922.60,183.01
palm-62B,8192,32768,8192,1,1,8192,False,16,CC,FB_GEMM,4.7292,929.99,184.48
palm-62B,8192,32768,8192,1,1,8192,False,16,CC,SG_LANG,7.5177,585.02,116.05
palm-62B,8192,8192,32768,8192,8192,32768,False,16,TT,MXBLAS,4.9110,895.55,136.65
palm-62B,8192,8192,32768,8192,8192,32768,False,16,TT,COAT,4.9730,884.38,134.95
palm-62B,8192,8192,32768,8192,8192,32768,False,16,TT,CUTLASS,5.9189,743.05,113.38
palm-62B,8192,8192,32768,8192,8192,32768,False,16,TT,TE_CUBLAS,4.4020,999.10,152.45
palm-62B,8192,8192,32768,1,128,128,False,16,GB,MXBLAS,5.6210,782.43,119.39
palm-62B,8192,8192,32768,1,128,128,False,16,GB,DEEP_GEMM,7.3039,602.15,91.88
palm-62B,8192,8192,32768,1,128,128,False,16,GB,CUTLASS,6.8722,639.98,97.65
palm-62B,8192,8192,32768,1,128,128,False,16,GB,SG_LANG,9.3004,472.89,72.16
palm-62B,8192,8192,32768,128,128,128,False,16,BB,MXBLAS,6.6650,659.87,100.69
palm-62B,8192,8192,32768,128,128,128,False,16,BB,FB_GEMM,7.3402,599.17,91.43
palm-62B,8192,8192,32768,128,128,128,False,16,BB,CUTLASS,6.9116,636.33,97.10
palm-62B,8192,8192,32768,1,1,32768,False,16,CC,MXBLAS,4.7320,929.43,141.82
palm-62B,8192,8192,32768,1,1,32768,False,16,CC,FB_GEMM,4.9287,892.34,136.16
palm-62B,8192,8192,32768,1,1,32768,False,16,CC,SG_LANG,6.8502,642.03,97.97
palm-62B,8192,256000,8192,8192,256000,8192,False,16,TT,MXBLAS,41.8340,821.34,152.00
palm-62B,8192,256000,8192,8192,256000,8192,False,16,TT,COAT,41.1485,835.02,154.53
palm-62B,8192,256000,8192,8192,256000,8192,False,16,TT,CUTLASS,48.5902,707.13,130.86
palm-62B,8192,256000,8192,8192,256000,8192,False,16,TT,TE_CUBLAS,37.6870,911.71,168.72
palm-62B,8192,256000,8192,1,128,128,False,16,GB,MXBLAS,45.9720,747.41,138.31
palm-62B,8192,256000,8192,1,128,128,False,16,GB,DEEP_GEMM,62.4393,550.29,101.84
palm-62B,8192,256000,8192,1,128,128,False,16,GB,CUTLASS,58.4345,588.00,108.82
palm-62B,8192,256000,8192,1,128,128,False,16,GB,SG_LANG,85.9763,399.64,73.96
palm-62B,8192,256000,8192,128,128,128,False,16,BB,MXBLAS,52.3520,656.32,121.46
palm-62B,8192,256000,8192,128,128,128,False,16,BB,FB_GEMM,58.3849,588.50,108.91
palm-62B,8192,256000,8192,128,128,128,False,16,BB,CUTLASS,58.8385,583.97,108.07
palm-62B,8192,256000,8192,1,1,8192,False,16,CC,MXBLAS,41.6090,825.78,152.82
palm-62B,8192,256000,8192,1,1,8192,False,16,CC,FB_GEMM,40.7574,843.03,156.01
palm-62B,8192,256000,8192,1,1,8192,False,16,CC,SG_LANG,68.8210,499.26,92.39
palm-62B,16384,8192,8192,16384,8192,8192,False,16,TT,MXBLAS,2.2860,961.95,205.50
palm-62B,16384,8192,8192,16384,8192,8192,False,16,TT,COAT,2.3644,930.05,198.68
palm-62B,16384,8192,8192,16384,8192,8192,False,16,TT,CUTLASS,3.1746,692.70,147.98
palm-62B,16384,8192,8192,16384,8192,8192,False,16,TT,TE_CUBLAS,2.3160,949.49,202.83
palm-62B,16384,8192,8192,1,128,128,False,16,GB,MXBLAS,2.6720,822.99,175.81
palm-62B,16384,8192,8192,1,128,128,False,16,GB,DEEP_GEMM,3.1520,697.67,149.04
palm-62B,16384,8192,8192,1,128,128,False,16,GB,CUTLASS,3.7363,588.55,125.73
palm-62B,16384,8192,8192,1,128,128,False,16,GB,SG_LANG,4.1313,532.28,113.71
palm-62B,16384,8192,8192,128,128,128,False,16,BB,MXBLAS,3.1990,687.41,146.85
palm-62B,16384,8192,8192,128,128,128,False,16,BB,FB_GEMM,3.8155,576.33,123.12
palm-62B,16384,8192,8192,128,128,128,False,16,BB,CUTLASS,3.7188,591.33,126.32
palm-62B,16384,8192,8192,1,1,8192,False,16,CC,MXBLAS,2.2920,959.43,204.96
palm-62B,16384,8192,8192,1,1,8192,False,16,CC,FB_GEMM,2.3385,940.35,200.88
palm-62B,16384,8192,8192,1,1,8192,False,16,CC,SG_LANG,2.9476,746.03,159.37
palm-62B,16384,32768,8192,16384,32768,8192,False,16,TT,MXBLAS,10.1140,869.69,145.98
palm-62B,16384,32768,8192,16384,32768,8192,False,16,TT,COAT,10.5546,833.39,139.88
palm-62B,16384,32768,8192,16384,32768,8192,False,16,TT,CUTLASS,12.7218,691.42,116.05
palm-62B,16384,32768,8192,16384,32768,8192,False,16,TT,TE_CUBLAS,9.5290,923.09,154.94
palm-62B,16384,32768,8192,1,128,128,False,16,GB,MXBLAS,11.2010,785.30,131.81
palm-62B,16384,32768,8192,1,128,128,False,16,GB,DEEP_GEMM,14.0741,624.98,104.90
palm-62B,16384,32768,8192,1,128,128,False,16,GB,CUTLASS,14.6302,601.23,100.91
palm-62B,16384,32768,8192,1,128,128,False,16,GB,SG_LANG,17.6498,498.37,83.65
palm-62B,16384,32768,8192,128,128,128,False,16,BB,MXBLAS,12.6610,694.74,116.61
palm-62B,16384,32768,8192,128,128,128,False,16,BB,FB_GEMM,15.1991,578.72,97.14
palm-62B,16384,32768,8192,128,128,128,False,16,BB,CUTLASS,15.0387,584.90,98.17
palm-62B,16384,32768,8192,1,1,8192,False,16,CC,MXBLAS,10.2690,856.57,143.77
palm-62B,16384,32768,8192,1,1,8192,False,16,CC,FB_GEMM,10.3581,849.20,142.54
palm-62B,16384,32768,8192,1,1,8192,False,16,CC,SG_LANG,16.0091,549.44,92.22
palm-62B,16384,8192,32768,16384,8192,32768,False,16,TT,MXBLAS,9.9530,883.76,107.88
palm-62B,16384,8192,32768,16384,8192,32768,False,16,TT,COAT,10.2117,861.37,105.15
palm-62B,16384,8192,32768,16384,8192,32768,False,16,TT,CUTLASS,11.9302,737.30,90.00
palm-62B,16384,8192,32768,16384,8192,32768,False,16,TT,TE_CUBLAS,10.1190,869.27,106.11
palm-62B,16384,8192,32768,1,128,128,False,16,GB,MXBLAS,11.1660,787.76,96.16
palm-62B,16384,8192,32768,1,128,128,False,16,GB,DEEP_GEMM,15.1635,580.08,70.81
palm-62B,16384,8192,32768,1,128,128,False,16,GB,CUTLASS,13.5473,649.29,79.26
palm-62B,16384,8192,32768,1,128,128,False,16,GB,SG_LANG,20.9296,420.27,51.30
palm-62B,16384,8192,32768,128,128,128,False,16,BB,MXBLAS,13.2580,663.46,80.99
palm-62B,16384,8192,32768,128,128,128,False,16,BB,FB_GEMM,14.7058,598.14,73.01
palm-62B,16384,8192,32768,128,128,128,False,16,BB,CUTLASS,13.7912,637.81,77.86
palm-62B,16384,8192,32768,1,1,32768,False,16,CC,MXBLAS,10.1020,870.73,106.29
palm-62B,16384,8192,32768,1,1,32768,False,16,CC,FB_GEMM,9.9588,883.25,107.82
palm-62B,16384,8192,32768,1,1,32768,False,16,CC,SG_LANG,14.1708,620.72,75.77
palm-62B,16384,256000,8192,16384,256000,8192,False,16,TT,MXBLAS,nan,nan,nan
palm-62B,16384,256000,8192,16384,256000,8192,False,16,TT,COAT,nan,nan,nan
palm-62B,16384,256000,8192,16384,256000,8192,False,16,TT,CUTLASS,102.2540,672.05,103.86
palm-62B,16384,256000,8192,16384,256000,8192,False,16,TT,TE_CUBLAS,81.3280,844.97,130.58
palm-62B,16384,256000,8192,1,128,128,False,16,GB,MXBLAS,nan,nan,nan
palm-62B,16384,256000,8192,1,128,128,False,16,GB,DEEP_GEMM,nan,nan,nan
palm-62B,16384,256000,8192,1,128,128,False,16,GB,CUTLASS,117.1150,586.77,90.68
palm-62B,16384,256000,8192,1,128,128,False,16,GB,SG_LANG,nan,nan,nan
palm-62B,16384,256000,8192,128,128,128,False,16,BB,MXBLAS,nan,nan,nan
palm-62B,16384,256000,8192,128,128,128,False,16,BB,FB_GEMM,nan,nan,nan
palm-62B,16384,256000,8192,128,128,128,False,16,BB,CUTLASS,117.8200,583.26,90.14
palm-62B,16384,256000,8192,1,1,8192,False,16,CC,MXBLAS,nan,nan,nan
palm-62B,16384,256000,8192,1,1,8192,False,16,CC,FB_GEMM,nan,nan,nan
palm-62B,16384,256000,8192,1,1,8192,False,16,CC,SG_LANG,nan,nan,nan
t5-3B,128,1024,1024,128,1024,1024,False,16,TT,MXBLAS,0.0086,31.08,166.91
t5-3B,128,1024,1024,128,1024,1024,False,16,TT,COAT,0.0337,7.96,42.74
t5-3B,128,1024,1024,128,1024,1024,False,16,TT,CUTLASS,0.0176,15.29,82.12
t5-3B,128,1024,1024,128,1024,1024,False,16,TT,TE_CUBLAS,0.0108,24.91,133.80
t5-3B,128,1024,1024,1,128,128,False,16,GB,MXBLAS,0.0091,29.43,158.09
t5-3B,128,1024,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0381,7.04,37.81
t5-3B,128,1024,1024,1,128,128,False,16,GB,CUTLASS,0.0192,14.01,75.23
t5-3B,128,1024,1024,1,128,128,False,16,GB,SG_LANG,0.0159,16.85,90.52
t5-3B,128,1024,1024,128,128,128,False,16,BB,MXBLAS,0.0094,28.51,153.14
t5-3B,128,1024,1024,128,128,128,False,16,BB,FB_GEMM,0.0863,3.11,16.70
t5-3B,128,1024,1024,128,128,128,False,16,BB,CUTLASS,0.0199,13.51,72.58
t5-3B,128,1024,1024,1,1,1024,False,16,CC,MXBLAS,0.0092,29.34,157.57
t5-3B,128,1024,1024,1,1,1024,False,16,CC,FB_GEMM,0.0929,2.89,15.52
t5-3B,128,1024,1024,1,1,1024,False,16,CC,SG_LANG,0.0131,20.44,109.76
t5-3B,128,16384,1024,128,16384,1024,False,16,TT,MXBLAS,0.0212,202.91,996.96
t5-3B,128,16384,1024,128,16384,1024,False,16,TT,COAT,0.0326,131.83,647.72
t5-3B,128,16384,1024,128,16384,1024,False,16,TT,CUTLASS,0.0294,146.26,718.61
t5-3B,128,16384,1024,128,16384,1024,False,16,TT,TE_CUBLAS,0.0212,202.25,993.72
t5-3B,128,16384,1024,1,128,128,False,16,GB,MXBLAS,0.0208,206.68,1015.48
t5-3B,128,16384,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0741,58.00,284.95
t5-3B,128,16384,1024,1,128,128,False,16,GB,CUTLASS,0.0327,131.16,644.43
t5-3B,128,16384,1024,1,128,128,False,16,GB,SG_LANG,0.0249,172.43,847.22
t5-3B,128,16384,1024,128,128,128,False,16,BB,MXBLAS,0.0212,202.60,995.45
t5-3B,128,16384,1024,128,128,128,False,16,BB,FB_GEMM,0.0867,49.56,243.49
t5-3B,128,16384,1024,128,128,128,False,16,BB,CUTLASS,0.0327,131.28,645.02
t5-3B,128,16384,1024,1,1,1024,False,16,CC,MXBLAS,0.0225,190.82,937.56
t5-3B,128,16384,1024,1,1,1024,False,16,CC,FB_GEMM,0.0966,44.44,218.35
t5-3B,128,16384,1024,1,1,1024,False,16,CC,SG_LANG,0.0183,234.95,1154.41
t5-3B,128,1024,16384,128,1024,16384,False,16,TT,MXBLAS,0.0475,90.36,402.62
t5-3B,128,1024,16384,128,1024,16384,False,16,TT,COAT,0.1287,33.38,148.75
t5-3B,128,1024,16384,128,1024,16384,False,16,TT,CUTLASS,0.0872,49.25,219.42
t5-3B,128,1024,16384,128,1024,16384,False,16,TT,TE_CUBLAS,0.0315,136.54,608.36
t5-3B,128,1024,16384,1,128,128,False,16,GB,MXBLAS,0.0661,65.01,289.65
t5-3B,128,1024,16384,1,128,128,False,16,GB,DEEP_GEMM,0.0428,100.24,446.61
t5-3B,128,1024,16384,1,128,128,False,16,GB,CUTLASS,0.1062,40.45,180.24
t5-3B,128,1024,16384,1,128,128,False,16,GB,SG_LANG,0.1170,36.71,163.58
t5-3B,128,1024,16384,128,128,128,False,16,BB,MXBLAS,0.0706,60.83,271.05
t5-3B,128,1024,16384,128,128,128,False,16,BB,FB_GEMM,0.1008,42.60,189.81
t5-3B,128,1024,16384,128,128,128,False,16,BB,CUTLASS,0.1073,40.03,178.35
t5-3B,128,1024,16384,1,1,16384,False,16,CC,MXBLAS,0.0453,94.91,422.90
t5-3B,128,1024,16384,1,1,16384,False,16,CC,FB_GEMM,0.0993,43.26,192.75
t5-3B,128,1024,16384,1,1,16384,False,16,CC,SG_LANG,0.0308,139.56,621.80
t5-3B,128,32128,1024,128,32128,1024,False,16,TT,MXBLAS,0.0346,243.23,1191.41
t5-3B,128,32128,1024,128,32128,1024,False,16,TT,COAT,0.0391,215.44,1055.33
t5-3B,128,32128,1024,128,32128,1024,False,16,TT,CUTLASS,0.0415,202.99,994.33
t5-3B,128,32128,1024,128,32128,1024,False,16,TT,TE_CUBLAS,0.0332,253.46,1241.53
t5-3B,128,32128,1024,1,128,128,False,16,GB,MXBLAS,0.0347,243.06,1190.58
t5-3B,128,32128,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0424,198.58,972.72
t5-3B,128,32128,1024,1,128,128,False,16,GB,CUTLASS,0.0463,181.73,890.19
t5-3B,128,32128,1024,1,128,128,False,16,GB,SG_LANG,0.0350,240.30,1177.10
t5-3B,128,32128,1024,128,128,128,False,16,BB,MXBLAS,0.0352,239.48,1173.08
t5-3B,128,32128,1024,128,128,128,False,16,BB,FB_GEMM,0.0862,97.71,478.62
t5-3B,128,32128,1024,128,128,128,False,16,BB,CUTLASS,0.0461,182.69,894.90
t5-3B,128,32128,1024,1,1,1024,False,16,CC,MXBLAS,0.0357,236.24,1157.19
t5-3B,128,32128,1024,1,1,1024,False,16,CC,FB_GEMM,0.0978,86.12,421.83
t5-3B,128,32128,1024,1,1,1024,False,16,CC,SG_LANG,0.0299,281.98,1381.24
t5-3B,1024,1024,1024,1024,1024,1024,False,16,TT,MXBLAS,0.0105,204.04,398.51
t5-3B,1024,1024,1024,1024,1024,1024,False,16,TT,COAT,0.0324,66.25,129.39
t5-3B,1024,1024,1024,1024,1024,1024,False,16,TT,CUTLASS,0.0191,112.61,219.94
t5-3B,1024,1024,1024,1024,1024,1024,False,16,TT,TE_CUBLAS,0.0165,130.21,254.32
t5-3B,1024,1024,1024,1,128,128,False,16,GB,MXBLAS,0.0106,202.80,396.10
t5-3B,1024,1024,1024,1,128,128,False,16,GB,DEEP_GEMM,0.0397,54.09,105.65
